conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1754128081655361643,Sun Feb 04 13:01:39 +0000 2024,39066,Terlalu nyambung nih Pak Ganjar dan Pak Anies. Pak Ganjar menjelaskan Pak Anies ngangguk-ngangguk mengiyakan. Pak Prabowo makan mulu nih yang disodorin. Kalo makanannya gak sehat juga malah jadi penyakit pak. Misal itu anggaran makan siang disunat kan yang cilaka rakyat.,1754128081655361643,,,in,"Wakatobi, Sulawesi Tenggara",269,1497,6478,https://x.com/Arie_Kriting/status/1754128081655361643,102215394,Arie_Kriting
1754137217327636921,Sun Feb 04 13:37:57 +0000 2024,7127,Anak-anak muda ini langsung jejeritan saat kata normal keluar dari mulut Pak Prabowo. Inklusif itu dimulai dari pikiran &amp; kesadaran. https://t.co/drdbQrWVs9,1754137217327636921,https://pbs.twimg.com/ext_tw_video_thumb/1754137198289649664/pu/img/lebbzoSXj8j_71az.jpg,,in,,71,27,1551,https://x.com/okkymadasari/status/1754137217327636921,59823199,okkymadasari
1754156575995142572,Sun Feb 04 14:54:53 +0000 2024,42611,YaAllaaaaah Pak @prabowo Terimakasih sudah sangat gentle untuk minta maaf dan merangkul semua demi kerukunan. Terimakasih sudah berterimakasih dan tidak melupakan jasa siapapun. Terimakasih tidak mendiskreditkan dan mengkerdilkan siapapun. Terimakasih Terimakasih,1754156575995142572,,,in,"DKI Jakarta, Indonesia",8291,6648,5972,https://x.com/kikysaputrii/status/1754156575995142572,97150468,kikysaputrii
1754157918436688105,Sun Feb 04 15:00:13 +0000 2024,3334,masyaallah pak prabowo berjiwa besar https://t.co/bI0n44QqMK,1754157918436688105,https://pbs.twimg.com/media/GFgFVA2boAACBBg.jpg,,in,,17,33,818,https://x.com/raffimulyaa/status/1754157918436688105,4748253918,raffimulyaa
1754130470617731473,Sun Feb 04 13:11:09 +0000 2024,1665,prabowo debat kali ini lebih siap soalnya materinya udah di-proofread sama IISMA Awardee,1754130470617731473,,,in,📲 DM for Business Inquiry,81,29,195,https://x.com/mediterariaa_/status/1754130470617731473,1177588738068606977,mediterariaa_
1754172758249099705,Sun Feb 04 15:59:11 +0000 2024,759,prabowo is like that one friend we all have yg solusi semua masalahnya MAKAN,1754172758249099705,,,in,Lauriergracht No. 37,36,24,132,https://x.com/kadyasandya/status/1754172758249099705,1431089875982290948,kadyasandya
1754120804357607818,Sun Feb 04 12:32:44 +0000 2024,12956,Prabowo: Strategi Transformasi Bangsa. Transformasi. Transformasi... PERUBAHAN. https://t.co/X8Rd5BEiLp,1754120804357607818,https://pbs.twimg.com/media/GFfjkjLawAAWcqW.jpg,,in,Jakarta - Palembang.,428,387,2874,https://x.com/imanlagi/status/1754120804357607818,56391072,imanlagi
1754160379587080266,Sun Feb 04 15:09:59 +0000 2024,1107,PRABOWO KAGAK PAHAM SOAL STUNTING LANGSUNG DISEKOLAHIN SAMA GANJAR PRANOWO. GASPOL #DebatCapresTerakhir #debatcapres2024 https://t.co/qmzyB0YnSz,1754160379587080266,https://pbs.twimg.com/ext_tw_video_thumb/1754160330975092736/pu/img/WqMx6azXPCeJmsWK.jpg,,in,Indonesia,22,102,243,https://x.com/Anak__Ogi/status/1754160379587080266,1356517931887120384,Anak__Ogi
1754151672480452645,Sun Feb 04 14:35:23 +0000 2024,4324,Prabowo has 2 talking points and 2 points only: 1) makan siang gratis 2) kekurangan 140ribu dokter,1754151672480452645,,,in,"Yogyakarta, Indonesia",67,28,1263,https://x.com/nabiylarisfa/status/1754151672480452645,37574084,nabiylarisfa
1754130548690493943,Sun Feb 04 13:11:27 +0000 2024,890, SAYA TIDAK IKUT PAHAM-PAHAM NEOLIB -PRABOWO SUBIANTO CAPRES YANG DIDUKUNG PRESIDEN JOKO WIDODO,1754130548690493943,,,in,,19,6,169,https://x.com/masuksoerga/status/1754130548690493943,720230959124090881,masuksoerga
1754141673863754151,Sun Feb 04 13:55:40 +0000 2024,638,Pa prabowo ngomongnya jangan kayak mau nangis gitu lah,1754141673863754151,,,in,cabang jkt,26,25,50,https://x.com/kaptenAmercia/status/1754141673863754151,1079016790791880705,kaptenAmercia
1754120431811133590,Sun Feb 04 12:31:15 +0000 2024,200,sekali lagi prabowo ngomong makan gratis dan susu gratis kiamat maju 10 detik,1754120431811133590,,,in,csui20,2,7,32,https://x.com/hahabede/status/1754120431811133590,1027797981364248576,hahabede
1754094343084785992,Sun Feb 04 10:47:35 +0000 2024,916,Saya percaya ini adalah preview apa yg akan terjadi kalau Prabowo-Gibran berkuasa. https://t.co/nTEw9g7V2C,1754094343084785992,https://pbs.twimg.com/media/GFfLWdMWAAENxuI.jpg,,in,,12,12,428,https://x.com/iqbal_farabi/status/1754094343084785992,65872114,iqbal_farabi
1754121311167959460,Sun Feb 04 12:34:45 +0000 2024,6236,Prabowo: kita akan bangun 300 Fakultas Kedokteran dari yg saat ini hanya 92 Fakultas Menyala ,1754121311167959460,,,in,Indonesia,569,417,720,https://x.com/TxtdariHI/status/1754121311167959460,1292806214955307010,TxtdariHI
1753974522947191283,Sun Feb 04 02:51:28 +0000 2024,3981,Pemenuhan hak-hak warga negara adalah kunci utama dalam membangun fondasi sosial yang kuat dan adil. Termasuk tentang pemenuhan hak-hak perempuan yang harus dijamin. Saya percaya perempuan selalu memiliki peran penting. Bahkan sejak bangsa ini masih berjuang untuk kemerdekaan https://t.co/rNFsnFntup,1753974522947191283,https://pbs.twimg.com/media/GFdeh5ibgAAiDJu.jpg,,in,Indonesia,65,613,599,https://x.com/prabowo/status/1753974522947191283,40580714,prabowo
1754140169689784717,Sun Feb 04 18:23:33 +0000 2024,342,@jujurkonfyus Kesehatan pak Prabowo lagi menurun kayaknya.. ini video sekitar 5 hari yang lalu. Lebih baik istirahat aja di rumah menikmati masa tua https://t.co/lkbLwnNqhc,1754209089108992485,https://pbs.twimg.com/ext_tw_video_thumb/1752188643488477184/pu/img/f_9b6FugKGOI7qt7.jpg,jujurkonfyus,in,,26,14,9,https://x.com/harlizadea/status/1754209089108992485,1404128263681691653,harlizadea
1754155593286492660,Sun Feb 04 14:50:58 +0000 2024,4980,Prabowo meminta maaf atas kelakuannya kelakuan Gibran dan kelakuan timsesnya. Berbesar hati sekaligus pengakuan terbuka atas perilaku niretika dan niradab yg selama ini mereka pertontonkan kepada seluruh rakyat Indonesia! Jangan pilih 02!! Tetap Pilih 01 utk PERUBAHAN,1754155593286492660,,,in,"Tomage-Fakfak, Indonesia",28,183,1188,https://x.com/Reiza_Patters/status/1754155593286492660,30766806,Reiza_Patters
1754182717028319370,Sun Feb 04 16:38:45 +0000 2024,21347,Gw menduga ya cuma menduga Prabowo sdh menyiapkan permintaan maaf itu sebagai strategi pamungkas di penutup debat terakhir ini utk dapatkan simpati rakyat. Berharap dirinya akan diserang secara intense oleh Mas Anies. Makanya dia mancing-mancing terus dgn komentar-komentarnya,1754182717028319370,,,in,"Tomage-Fakfak, Indonesia",240,647,4276,https://x.com/Reiza_Patters/status/1754182717028319370,30766806,Reiza_Patters
1754144947530596762,Sun Feb 04 14:08:40 +0000 2024,306,Strategi transformasi bangsa Prabowo NoIKemiskinan Targetnya02 ■memberi makan bergizi ■Membangun rumah sakit dan puskesmas modern ■ Membangun dua juta rumah di pedesaan pesisir perkotaan #KemiskinanNolPersen02 https://t.co/9eHDyQZURR,1754144947530596762,https://pbs.twimg.com/media/GFf5h0ibcAAP-e8.jpg,,in,Indonesia,189,1373,567,https://x.com/Heraloebss/status/1754144947530596762,1251824880967774208,Heraloebss
1754132350416654566,Sun Feb 04 13:18:37 +0000 2024,567,Manusia dipandang rendah banget oleh Prabowo. Seolah-olah bagi dia segala persoalan bisa diselesaikan dengan kasih makan uang dan jabatan.,1754132350416654566,,,in,"Jakarta Selatan, DKI Jakarta",9,16,229,https://x.com/denismalhotra/status/1754132350416654566,478829168,denismalhotra
1754150122404065728,Sun Feb 04 14:29:14 +0000 2024,328,Ini menarik. Pendukung Pak Prabowo kebanyakan figur-figur yang populer karena internet. Tapi Pak Prabowo pilih prioritaskan ngasih makan gratis ketimbang internet gratis.. ,1754150122404065728,,,in,,1,15,92,https://x.com/fajarnugros/status/1754150122404065728,36321448,fajarnugros
1754028987381362736,Sun Feb 04 06:27:53 +0000 2024,35864,Prabowo itu penjahat perang yg kemudian diberi sangsi Amerika sehingga Indonesia ga bisa beli alutsista. Dia aja gak dikasih visa. Demi bisa rehabilitasi dia menjilat ke Israel dan digunakan Israel jadi perangkat. Segini aja kok susah banget mencerna.,1754028987381362736,,,in,,310,184,7327,https://x.com/_haye_/status/1754028987381362736,753553855,_haye_
1754138593063563481,Sun Feb 04 13:43:25 +0000 2024,205,Prabowo: Aktivis-aktivis ini sangat membantu. https://t.co/RK4Ro1jwin,1754138593063563481,https://pbs.twimg.com/media/GFfzwR5a8AAJD19.jpg,,in,Jerman Barat,2,4,45,https://x.com/txtfromIR/status/1754138593063563481,1697113639898271744,txtfromIR
1754152990892814375,Sun Feb 04 14:40:38 +0000 2024,391,Pak @prabowo udah bener ini kita kekurangan dokter. Tinggal solusi pemenuhannya yang belum didengar https://t.co/mNLyNHDZhx,1754152990892814375,https://pbs.twimg.com/media/GFgA2VaaoAAorOg.jpg,,in,,52,48,64,https://x.com/txtdarijasputih/status/1754152990892814375,1597916326483615746,txtdarijasputih
1754151404720304607,Sun Feb 04 14:34:20 +0000 2024,647,Pak Prabowo bisanya cuma setuju sependapat gitu lho kok bisa ada yg mendukung #AsalBukanPrabowo https://t.co/3kX8mT3r4D,1754151404720304607,https://pbs.twimg.com/media/GFf_Z_JaEAAMQSF.jpg,,in,,10,41,147,https://x.com/DS_yantie/status/1754151404720304607,1374686160748830724,DS_yantie
1754152831261577427,Sun Feb 04 14:40:00 +0000 2024,1256,Kecewa Relawan Prabowo Solo Raya Deklarasikan Hijrah Dukungan ke Anies-Muhaimin https://t.co/nW1dfvtPmg,1754152831261577427,,,in,Indonesia,6,8,407,https://x.com/democrazymedia/status/1754152831261577427,1243804423001763841,democrazymedia
1754127356204392733,Sun Feb 04 13:00:52 +0000 2024,11323,prabowo bilang bayangkan kalo ada pasien kena stroke dia nyeletuk nah kau itu ,1754127884611162156,,betterIoxd,in,,542,137,788,https://x.com/betterIoxd/status/1754127884611162156,1605929290671222785,betterIoxd
1754136435933028669,Sun Feb 04 13:34:51 +0000 2024,365,Kali ini Prabowo begitu ramahnya kepada Anies Baswedan hehehe,1754136435933028669,,,in,"-6.252543,106.806343",3,90,44,https://x.com/alisyarief/status/1754136435933028669,30201110,alisyarief
1754026521592058025,Sun Feb 04 06:18:05 +0000 2024,4000,Jika ada kawan yg sejak 30 tahun lalu bersikukuh bahwa Prabowo Penculik tiba² sekarang bilang Prabowo Bukan Penculik mending ngaku aja terang-terangan: dibayar! Itu terasa lebih jujur atas keadaan daripada alasannya muter² bikin orang ketawa geli. #AsalBukanPrabowo,1754026521592058025,,,in,,39,289,795,https://x.com/islah_bahrawi/status/1754026521592058025,1619899748387000322,islah_bahrawi
1754278583105982493,Sun Feb 04 23:59:56 +0000 2024,279,@olpproject @idextratime @margianta @Arie_Kriting @Riweh_Banget @Mdy_Asmara1701 @sczeve @briankhrisna @dayatpiliang @aniesbubble @Brigade01Arwan1 @akunusam @imanlagi @PolJokesID @oddatwlier @zainul_munas @ekowboy2 @yozariam @makmummasjid @legislatweet @fmuchtaar @librising @ainunnajib @Anintemanreza @falla_adinda @emerson_yuntho @CarmaenDei @timesnewrohman @_haye_ @woalsnim @undipmenfess @skipberat @nabiylarisfa @txtdrpemerintah @erasmus70 @andihiyat @jahterra @neohistoria_id @tempodotco @painappururu29 @Fleurseva EMOTION ANALYSIS ANIES BASWEDAN Joy: - Diapresiasi karena sebutkan Kementerian Kebudayaan. - Apresiasi atas opening dari Anies Baswedan. Fear: - Netizen berharap Anies tidak terlalu menyerang Prabowo takut Prabowo emosi. - Anies tidak takut menyinggung segelintir orang https://t.co/drxKBbPSao,1754293743950426345,https://pbs.twimg.com/media/GFiAsqaaEAA8zZ-.jpg,ismailfahmi,in,"Jakarta Selatan, DKI Jakarta",4,2,32,https://x.com/ismailfahmi/status/1754293743950426345,34075325,ismailfahmi
1754124195657924819,Sun Feb 04 12:46:12 +0000 2024,492,Prabowo ngomong transformasi bangsa. Mau niru sekalian aja PERUBAHAN!! Semakin terasa aura kekalahannya dan dia juga sadar kayaknya.. ,1754124195657924819,,,in,"Tomage-Fakfak, Indonesia",18,10,544,https://x.com/Reiza_Patters/status/1754124195657924819,30766806,Reiza_Patters
1754146503130783996,Sun Feb 04 14:14:51 +0000 2024,4164,Pemahaman Prabowo soal isu perempuan sebatas perlu dikasih makan bergizi ampun,1754146503130783996,,,in,"Indonesia, Australia",155,79,1234,https://x.com/VeronicaKoman/status/1754146503130783996,816307300616941569,VeronicaKoman
1754131850329796615,Sun Feb 04 13:16:37 +0000 2024,215,Dari dulu PRABOWO tidak pernah berubah dia akan mengatakan baik jika gagasan itu baik meskipun itu dari lawan politiknya jadi nostalgia debat beliau dengan pak Jokowi dulu sekarang g nyangka malah jadi best friends... Sehat sehat untuk kalian #prabowo_gibranmenang1putaran,1754131850329796615,,,in,,4,17,55,https://x.com/txtpejabat/status/1754131850329796615,1584497830646849537,txtpejabat
1754194815607255238,Sun Feb 04 17:26:50 +0000 2024,834,Alhamdulillah usai sudah debat Capres malam ini. Semoga apa yg disampaikan Pak @prabowo bisa diterima dan dipahami dgn baik oleh masyarakat Indonesia. Kami meyakini Pak Prabowo dan Mas Gibran akan amanah dan berbuat yg terbaik untuk bangsa dan negara. Dengan kerendahan hati https://t.co/jIRqmcOwgC,1754194815607255238,https://pbs.twimg.com/media/GFgm4mDaEAAO0xk.jpg,,in,,13,593,143,https://x.com/AgusYudhoyono/status/1754194815607255238,842986784,AgusYudhoyono
1754121979236684084,Sun Feb 04 12:37:24 +0000 2024,690,transformasi itu kata lain dari perubahan. berarti pak prabowo itu mendukung perubahan ,1754121979236684084,,,in,,3,11,117,https://x.com/dayatpiliang/status/1754121979236684084,598073319,dayatpiliang
1754127321244868912,Sun Feb 04 12:58:38 +0000 2024,632,pak prabowo: permasalahan kita adalah kurangnya dokter. pak jokowiiii liatttt tuhh pak prabowo kritik kepemimpinan bapak ,1754127321244868912,,,in,,2,17,87,https://x.com/dayatpiliang/status/1754127321244868912,598073319,dayatpiliang
1754181835456967116,Sun Feb 04 16:35:15 +0000 2024,1486,Tersentuh mendengar closing statement Pak @prabowo malam ini. Semoga Tuhan mudahkan niat dan tujuan Bapak &amp; Mas @gibran_tweet untuk wujudkan Indonesia maju. https://t.co/45KoQaXAEj,1754181835456967116,https://pbs.twimg.com/ext_tw_video_thumb/1754181361135767552/pu/img/of1Y6yxi9GOZ2BES.jpg,,in,Indonesia,42,326,313,https://x.com/Heraloebss/status/1754181835456967116,1251824880967774208,Heraloebss
1754146078046421077,Sun Feb 04 14:33:01 +0000 2024,5873,@makmummasjid Setiap prabowo ngomong makan gratis satu helai rambut ganjar menghitam,1754151073206727098,,makmummasjid,in,,449,262,991,https://x.com/cinnamoroel/status/1754151073206727098,446152548,cinnamoroel
1754156911757591029,Sun Feb 04 14:56:13 +0000 2024,739,Saya hanya akan percaya permintaan maaf Pak Prabowo jika: - Mundur dari Menteri dan Walikota solo - Minta Pak Jokowi hentikan politisasi bansos Jika masih memanfaatkan keuntungan2 yg menyalahgunakan kewenangan maka permintaan maaf itu hanya omong kosong,1754156911757591029,,,in,ICJR | Anfield,12,9,394,https://x.com/erasmus70/status/1754156911757591029,273226220,erasmus70
1754157639158857900,Sun Feb 04 14:59:06 +0000 2024,624,pak @prabowo : Minta maaf klo ada salah penting nya persatuan sy akan jadi presiden utk seluruh rakyat indo termasuk utk mrk yg tidak memilih saya dan benci pd sy trims utk smua presiden yg pernah ada di Indonesia.. https://t.co/RSGOlLhPKq,1754157639158857900,https://pbs.twimg.com/media/GFgFE4qa8AAPV8S.jpg,,in,"DKI Jakarta, Indonesia",20,135,91,https://x.com/zy_zy_lestary/status/1754157639158857900,1530146266822258688,zy_zy_lestary
1754155771980619921,Sun Feb 04 14:51:41 +0000 2024,438,Closing Statement Pak Prabowo! Pak Prabowo minta maaf ke Paslon Pak Anies &amp; Pak Ganjar jika ada kata2 yg kurang baik selama kampanye. Yang terpenting dalam semua ini adalah kerukunan kita semua. Pak Prabowo akan menjadi Presiden bagi semuanya. Adem Pak ️ #DebatCapres https://t.co/0DXYOY5hUy,1754155771980619921,https://pbs.twimg.com/media/GFgDXuDbUAAgKX8.jpg,,in,"Jakarta Capital Region, Indone",10,74,70,https://x.com/Hasbil_Lbs/status/1754155771980619921,931419055549906944,Hasbil_Lbs
1754156008350556295,Sun Feb 04 14:52:37 +0000 2024,1313,Pak @prabowo: kami berjuang utk Indonesia yg adil dan makmur utk semua. Emang boleh se @aniesbaswedan itu? #DebatCapres5,1754156008350556295,,,in,Indonesia,27,43,683,https://x.com/berlianidris/status/1754156008350556295,230696471,berlianidris
1754127997190492617,Sun Feb 04 13:01:19 +0000 2024,6328,gw beneran di titik mau nangis bgt denger jawaban prabowo kayak masalah sekompleks itu dimulai dgn jwbn saya lgsg solutif aja tp kagak ade solutif solutifnya,1754127997190492617,,,in,,66,23,1147,https://x.com/aristoughteles/status/1754127997190492617,1435564375,aristoughteles
1753940221308387778,Sun Feb 04 00:35:10 +0000 2024,681,Masih ingat pak @prabowo tangan anda berlumuran darah di ACEH ini DOM ACEH begitu banyak orang ACEH masyarkat sipil yg tdk berdosa mati di siksa di perkosa dan di bunuh oleh aparat https://t.co/vELyHiYu2Q,1753940221308387778,https://pbs.twimg.com/ext_tw_video_thumb/1753940177800859648/pu/img/tk-6iLd5Bho89ifI.jpg,,in,NANGROE ACEH DARUSSALAM🇹🇷,3,14,288,https://x.com/CutSarina5/status/1753940221308387778,1344460749964414976,CutSarina5
1754138283066667136,Sun Feb 04 13:42:11 +0000 2024,335,yang selalu disampaikan anies semua tentang perubahan atau kata lainnya transformasi. pak prabowo berkali-kali bilang saya sepakat. dari hati kecilnya pak prabowo sebenarnya mendukung perubahan karena itu benar-benar perlu untuk dilakukan.,1754138283066667136,,,in,,1,8,70,https://x.com/dayatpiliang/status/1754138283066667136,598073319,dayatpiliang
1753937539013202043,Sun Feb 04 00:24:30 +0000 2024,335,Allan Nairn tentang Prabowo. note : obscene= menjijikkan Video lengkap di https://t.co/ZeDBqjgJxW https://t.co/4OcnywnxxV,1753937539013202043,https://pbs.twimg.com/ext_tw_video_thumb/1753937465017266176/pu/img/OVw5IBhfjFIkKpjJ.jpg,,in,"Dalem Kabagongan, Krg Kedempel",13,25,204,https://x.com/RagilSemar/status/1753937539013202043,1334070788060631040,RagilSemar
1754161310324150683,Sun Feb 04 15:13:41 +0000 2024,420,Mark my words Prabowo minta maaf ini bakalan diperes abis2an sama ingfluengser2 di timsesnya.,1754161310324150683,,,in,Bandung,15,25,81,https://x.com/ribonk/status/1754161310324150683,94822365,ribonk
1754101488849207650,Sun Feb 04 11:15:59 +0000 2024,331,Baru tahu Lee Kuan Yew pernah menulis sesuatu tentang Prabowo: It was general knowledge that the rioting was engineered by Prabowo's men. He wanted to show up Wiranto as incompetent so that on Suharto's return from Cairo (Prabowo) would be made chief of the armed forces. ,1754101488849207650,,,en,"London, England",6,1,120,https://x.com/SherlockGantan/status/1754101488849207650,427921368,SherlockGantan
1754023125476675659,Sun Feb 04 06:04:35 +0000 2024,8770,Kecewa Relawan Prabowo Solo Raya Deklarasikan Hijrah Dukungan ke Anies-Muhaimin https://t.co/UwFT0rwx7e #TempoNasional,1754023125476675659,,,in,Indonesia,124,119,1753,https://x.com/tempodotco/status/1754023125476675659,18129942,tempodotco
1754006594948604176,Sun Feb 04 04:58:54 +0000 2024,285,Biar kalian sadar ya gaess terkhusus buzzer pekok 02 yang katanya tegak lurus Jokowi. Alasan mendukung praboro karena Jokowi itu bullshit banget. Jokowi dengan praboro itu saling bertolak belakang dalam hal pemikiran bahkan dlm visi misinya sejak dulu. Gimmick yg di https://t.co/IfIp4AZD8e,1754006594948604176,https://pbs.twimg.com/media/GFd7s36awAAp8NO.jpg,,in,deepest of the sea,1,18,86,https://x.com/Penyuka_ombak/status/1754006594948604176,1074974051045523456,Penyuka_ombak
1754159369661681923,Sun Feb 04 15:05:59 +0000 2024,2106, Manakala Prabowo-Gibran dan Koalisi Indonesia Maju atas izin Tuhan Yang Maha Besar Tuhan Yang Maha Esa menerima mandat dari rakyat kita akan jadi pemimpin nasional untuk seluruh rakyat Indonesia saya akan jadi presiden untuk seluruh rakyat Indonesia untuk yang tidak https://t.co/5YvRK2oCUk,1754159369661681923,https://pbs.twimg.com/ext_tw_video_thumb/1754158709096480768/pu/img/xtLa_eZBnPBWHNdo.jpg,,in,Indonesia Raya ,49,335,387,https://x.com/Gerindra/status/1754159369661681923,397673651,Gerindra
