conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1754037568763724181,Sun Feb 04 07:01:59 +0000 2024,358,#リプレイス2024 千穐楽！無事終演致しました！！ あっという間の4日間楽しすぎたぁー！！ 沢山の差し入れお手紙ありがとうございました！！ この興奮のまま明日のアフタートークも楽しみたいと思います！ https://t.co/yB7FcKg1O9,1754037568763724181,https://pbs.twimg.com/media/GFeX2subcAAZFKW.jpg,,ja,"Honolulu, HI",2,0,36,https://x.com/Koukimo_T/status/1754037568763724181,2544942679,Koukimo_T
1754132679086481630,Sun Feb 04 13:19:55 +0000 2024,433,新ビジュアル公開 @RAIKA_INWS @GARUMU_INWS @HANON_INWS @KARIWORI_INWS @EVE_INWS @SUZUME_INWS Costumes Photos &amp; Art Direction by @gairin #INUWASI #JapaneseIdol #狼煙 #刀再登場 https://t.co/dcBRfrb6nA,1754132679086481630,https://pbs.twimg.com/media/GFfuX4vbwAAmV9c.jpg,,ja,概念,17,0,129,https://x.com/INUWASI_O/status/1754132679086481630,1224245315051479041,INUWASI_O
1754161447700160565,Sun Feb 04 15:14:14 +0000 2024,217,春夏プレの戦利品良い年なのでピンクは卒業と思ってたのですが、このパールがかった淡いピンクが可愛すぎました️狙ってたパール付きのやつは小さすぎたのでこちらを2枚目にある通り小さくチャームがいっぱいついてて可愛いのです️フラグメントケースも中がめっちゃ可愛くて https://t.co/b1JHyvGieu,1754161447700160565,https://pbs.twimg.com/media/GFgIhI0aYAA9PjF.jpg,,ja,,1,2,10,https://x.com/minarin2022/status/1754161447700160565,1370568485068275713,minarin2022
1754090719332225500,Sun Feb 04 10:33:11 +0000 2024,960,ウォヌヒョンだいすきクラブのミンギュちゃんとドギョム見てごらんよ すぐに駆け寄っちゃうソクミンにウォヌを揺らすことで愛を伝えるミンギュちゃん https://t.co/5LhvYTEzl4,1754090719332225500,https://pbs.twimg.com/ext_tw_video_thumb/1754090688525082624/pu/img/WpyBq5iwadBnDhh4.jpg,,ja,,2,0,23,https://x.com/begin_again1717/status/1754090719332225500,1160217957013704704,begin_again1717
1754112245339140123,Sun Feb 04 11:58:43 +0000 2024,280,この動画見た時の全ジンペンの熱量思い出すなぁ ←このジンくんには膝から崩れ落ちたよね 何気ない佇まいがこんなに透明感あって美しいなんてことある ? →こちらのジンくんにも 打ち合わせ中プロのお仕事の合間に見せる安定の可愛いお口に悶絶したわね https://t.co/4dc18mdtqB,1754112245339140123,https://pbs.twimg.com/media/GFfbygHakAA7jUa.jpg,,ja,,0,3,5,https://x.com/21321_RJink/status/1754112245339140123,1274994573832413185,21321_RJink
1754129314264875093,Sun Feb 04 13:06:33 +0000 2024,267,Capres Mas @aniesbaswedan menggunakan bahasa isyarat: waktunya perubahan sebelum menyampaikan visi dan misi AMIN. Pesan kuat kebijakan publik inklusi bagi semua. #PerubahanPastiMenang #AMINajaDulu https://t.co/xua5jerDot,1754129314264875093,https://pbs.twimg.com/amplify_video_thumb/1754129256618295296/img/xkPtoYf1pVBaY-k5.jpg,,in,"Depok, Indonesia",5,30,114,https://x.com/zainul_munas/status/1754129314264875093,65409203,zainul_munas
1754169161834758314,Sun Feb 04 15:44:53 +0000 2024,4744,Anies sempat menyelipkan Surat Ali Imran Ayat 26-27 Wahai Tuhan pemilik kekuasaan Engkau berikan kekuasaan kepada siapa pun yang Engkau kehendaki dan Engkau cabut kekuasaan dari siapa pun yang Engkau kehendaki. Engkau muliakan siapa pun yang Engkau kehendaki dan Engkau,1754169161834758314,,,in,"DKI Jakarta, Indonesia.",19,70,1414,https://x.com/MinmonPS7/status/1754169161834758314,1116041282126618624,MinmonPS7
1754006246347415631,Sun Feb 04 04:57:31 +0000 2024,734,2024年TiAmo19日 昨日もニコニコ笑顔な1日でした快楽に溺れる顔を見るのが大好物だから、ちょっと？いじめたくなっちゃうの(´艸`)許してね？ また色んな表情を見せてくれると嬉しぃ お問い合わせをしてくださった方、お越しくださった方、ありがとうございました https://t.co/AS2R6MvXbJ,1754006246347415631,https://pbs.twimg.com/media/GFd7YTUbYAAuu_M.jpg,,ja,福岡市博多区中洲一丁目８番１１号 PARA CITY博多８階,1,23,25,https://x.com/Tiamo__mao/status/1754006246347415631,1273236508133097472,Tiamo__mao
1754269160362967114,Sun Feb 04 22:22:15 +0000 2024,384,おはようございます 散歩のときに可愛らしい紅梅を見付けました 今日のお天気️で心配ですね 外出の際は寒さ対策と足元に気を付けてお出掛けください 交通も乱れる可能性もあります。早めに帰宅する等余裕をもって行動を！ 孫の子守りに今日は頑張って来ます 良い１日をお過ごしください https://t.co/AVtZyBH9EB,1754269160362967114,https://pbs.twimg.com/media/GFhqgRCbcAAe9ng.jpg,,ja,日本 埼玉,0,0,45,https://x.com/sai_hosodai/status/1754269160362967114,1426901631044505600,sai_hosodai
1753985981320175765,Sun Feb 04 03:37:00 +0000 2024,871,[] 도쿄 공연 너무 즐거웠어요! 다음엔 더 멋진 모습으로 찾아올게요! とても面白かったです！ #임영민 #LIMYOUNGMIN https://t.co/61guHgvHgI,1753985981320175765,https://pbs.twimg.com/media/GFdo7UzbcAAU4n0.jpg,,ja,,31,51,342,https://x.com/LYM_offcl/status/1753985981320175765,1682246356205973504,LYM_offcl
1754289746728370513,Sun Feb 04 23:44:03 +0000 2024,711,Setelah Lama Mengkaji dan Menimbang KAMI Lintas Provinsi Menjatuhkan Pilihan untuk AMIN https://t.co/o0IHxWmyAH,1754289746728370513,,,in,,2,2,232,https://x.com/OposisiCerdas/status/1754289746728370513,887743587579944960,OposisiCerdas
1753940088885800983,Sun Feb 04 00:34:38 +0000 2024,220,おはようございます️ 立春とは名ばかりの、どんより曇り空ですが、なんとなく心は穏やかで。 昨年夏から眠っていたオステオスペルマムが開花 庭の種まきキンセンカも咲きました 季節は少しずつ春へ️ https://t.co/hRGORiH4WX,1753940088885800983,https://pbs.twimg.com/media/GFc_NuqbwAAyc_S.jpg,,ja,,0,2,9,https://x.com/mint51504337/status/1753940088885800983,1435214505865211913,mint51504337
1754045078266634292,Sun Feb 04 07:31:49 +0000 2024,1027, : หวัง อี้ป๋อมีข้อเสียไหม? : ไม่มี : มีไหม? : ไม่มี : มีไหมมม? : ไม่มี และตัดไปดูหน้าอี้ป๋อนะ นั่งน้วย นั่งยิ้มจนโหนกแก้มจะขึ้นไปอยู่กับลูกผมละ ฮิ้ววว 5555555555 https://t.co/6IQL9gQp91,1754045078266634292,https://pbs.twimg.com/ext_tw_video_thumb/1724684629096165376/pu/img/mjPC2foxXQboyp4U.jpg,,th,มีปัญหามาเจอกันที่ศาล(พระภูมิ),2,2,722,https://x.com/mini_mewz/status/1754045078266634292,3011879544,mini_mewz
1754062240146157787,Sun Feb 04 08:40:01 +0000 2024,325,hoseok un taehyung'u uyandırma şekli ve taehyung'un uyanır uyanmaz jimin yukarıda mı? diye sorması bunu hatırlayıp pamuk gibi uyandım https://t.co/lQKuwXgsXZ,1754062240146157787,https://pbs.twimg.com/ext_tw_video_thumb/1449020273467002887/pu/img/gebi94UTIQaHYyfP.jpg,,tr,jikook♡,1,1,16,https://x.com/pjmaisvu95/status/1754062240146157787,1418951505240109064,pjmaisvu95
1754032621787754884,Sun Feb 04 06:42:20 +0000 2024,1022,洸人が新規MINIに勧めるYouTubeコンテンツ: 木の枝で似顔絵作った回 洸人が新規MINIに勧めるINIの曲: Shooting star ↑ふざけてたよね,1754032621787754884,,,ja,,1,1,41,https://x.com/ohmyhiroto/status/1754032621787754884,1464794161987551240,ohmyhiroto
1754034313065291816,Sun Feb 04 06:49:03 +0000 2024,564,Q.自分がMINIなら誰推し？ 「誰やろな〜〜西洸人！！」 「イェーーイ」 池﨑理人、西MINI宣言！ 洸人くんめっちゃ喜んでて可愛いしニシザキ両想いすぎる #INI_500Ksubs_LIVE #INI @official__INI https://t.co/ncJSSMma8X,1754034313065291816,https://pbs.twimg.com/ext_tw_video_thumb/1754034292202856448/pu/img/UHeAjlLBmHsVhG5N.jpg,,ja,ドス鯉新曲待機アカウント,5,1,55,https://x.com/37_INI_/status/1754034313065291816,1390095638755364864,37_INI_
1754128610045411776,Sun Feb 04 13:03:45 +0000 2024,1118,em関連グッズ ・曼荼羅茶碗 ・曼荼羅箸 ・ポップコーンケース×2 ・ポップコーン ・パン皿 ・あげパァン が挙げられるんだけど公式が最強のオタクすぎて勝てる気がしない。強すぎる。何食って育ったら一個人の迷言が印字された食器類出せるんだよ（いいぞもっとやれ）,1754128610045411776,,,ja,,1,1,80,https://x.com/mikamikalight/status/1754128610045411776,1378667178115833858,mikamikalight
1754269502488137982,Sun Feb 04 22:23:36 +0000 2024,275,おはよう〜‍️ #新潟市中央区　#イマソラ　#今空 見てみて⬇️が出てきた 分かるかなぁ〜？ 小さくて細いが 今日も良い事あるかな️ https://t.co/YJvStoZMyo,1754269502488137982,https://pbs.twimg.com/media/GFhq0D7agAALPLr.jpg,,ja,,0,26,4,https://x.com/akemi4672/status/1754269502488137982,1486985923917398016,akemi4672
1753963778432291190,Sun Feb 04 02:08:46 +0000 2024,608,このインライ大好き ハンビンがウィンクしたら配信画面見てたはずのギュビンとメテュもそれに気付いて真似っこウィンクして嬉しそうにハンビン見上げるの ハンビンも嬉しそうで これ傍にいるのに画面でもハンビンの事ずっと見てたってことだもんな 大好きすぎでしょ ってにっこりしちゃう https://t.co/IgRT7LYW1r,1753963778432291190,https://pbs.twimg.com/ext_tw_video_thumb/1753963761621413888/pu/img/uFcwSz5QebXjS9a8.jpg,,ja,,0,0,21,https://x.com/tnc_zb1/status/1753963778432291190,771521982986727425,tnc_zb1
1753966984411361491,Sun Feb 04 02:21:30 +0000 2024,561,ジミンちゃんのおててがすごく好きてピンセットで摘もうとする手とかケースおさえる左手とかもう好きポイントありすぎて一生見ていられる。色白なところも大好き https://t.co/zgXcxcf6RS,1753966984411361491,https://pbs.twimg.com/amplify_video_thumb/1640644908636835842/img/PzwLAG9r6yHL7xNR.jpg,,ja,ジミンちゃんのポケットの中,3,2,18,https://x.com/chim_______13/status/1753966984411361491,1430876280690417666,chim_______13
1754017842666868830,Sun Feb 04 05:43:36 +0000 2024,272,本日🇲🇽アルフリ どうやらメキシコではブームが去ったようで昨日はミナちゃんが自らジヒョちゃんに乾杯に行くスタイルでそれを少し寂しく思ったのかナヨンちゃんがミナちゃんに乾杯しに来てくれた (私見) https://t.co/zya1uh1xQv,1754017842666868830,https://pbs.twimg.com/ext_tw_video_thumb/1754017828238450688/pu/img/9LV-dI9plLWuIrWh.jpg,,ja,,1,1,10,https://x.com/ailove9wice/status/1754017842666868830,1488200744344121347,ailove9wice
1754037328610492750,Sun Feb 04 07:01:02 +0000 2024,607,🇲🇽ONCEのサプライズ映像を見た時2019年参加出来なかった時のﾐﾅｶﾗｰに染まるの映像が流れた いつもはあまりコメントしないミナちゃんが自らの言葉で初めての🇲🇽ONCEに思いを伝えてくれてたのを見て言葉はｲﾏｲﾁわからなくてもとてもありがたい気持ちになった https://t.co/QjjzftZkPb https://t.co/teGH5xI4S5,1754037328610492750,https://pbs.twimg.com/ext_tw_video_thumb/1754037266962690048/pu/img/xfPgi0wj_3YcaIdb.jpg,,ja,,1,1,48,https://x.com/ailove9wice/status/1754037328610492750,1488200744344121347,ailove9wice
1754220836050141360,Sun Feb 04 19:10:13 +0000 2024,361,미친 미모 아닌가 #JIMIN Isn't he insane beauty ! https://t.co/W4I1xfGwzH,1754220836050141360,https://pbs.twimg.com/tweet_video_thumb/GFapj79acAAcPiI.jpg,,ko,대한민국,0,0,68,https://x.com/1013toJIMIN/status/1754220836050141360,153772419,1013toJIMIN
1754035892484972939,Sun Feb 04 06:55:19 +0000 2024,279,理人がMINIだったら推しは西洸人だし、ろろろろろ六畳一間〜でにちくん大喜びだし、お揃いで散髪してるし本当に西﨑兄弟永遠なれ https://t.co/OtD5QmLSe9,1754035892484972939,https://pbs.twimg.com/ext_tw_video_thumb/1754035883597295616/pu/img/g9I0AmF7aZG9tpqW.jpg,,ja,奇跡の出会いが君を導いたんだ,1,0,22,https://x.com/ini_naooo/status/1754035892484972939,1413884438698549250,ini_naooo
1754118446588325990,Sun Feb 04 12:23:22 +0000 2024,288,ジョンミの前後を高画質で(ありがとう) どーしてかなぁ もう少しモモちゃんやジヒョちゃん時みたいに遊んでくれないかなぁ‍‍‍ まぁこれがねジョンミなのよ 色んな思いは私の心の中に留めておきます https://t.co/S2QwUIrVDb https://t.co/FnMh00l2M7,1754118446588325990,https://pbs.twimg.com/ext_tw_video_thumb/1754118421124657152/pu/img/aNobRt3aZjDoA4xq.jpg,,ja,,6,0,58,https://x.com/ailove9wice/status/1754118446588325990,1488200744344121347,ailove9wice
1754263893789319351,Sun Feb 04 22:01:19 +0000 2024,373,納得いかないと クチバシ ᷄ɞ ᷅ 尖らせて 抗議する ジミンさんㅋㅋㅋ 可愛いよね︎ 関東では昼頃から ️️予報 帰宅する時は 滑らないように 足元気をつけてね️ #WeLoveYouJimin https://t.co/fhyZJYnkUM,1754263893789319351,https://pbs.twimg.com/ext_tw_video_thumb/1032223396149510146/pu/img/C4jXtEUIB-qeW99S.jpg,,ja,大好きなJIMINの🍑,0,9,32,https://x.com/m___i__ru/status/1754263893789319351,1099619499983028224,m___i__ru
1754033145727651899,Sun Feb 04 06:44:24 +0000 2024,319,独り言 毎日ジミンを想い言葉にする事は自分を知る事にもなる。今 私は幸せで、家族のありがたみ、リア友の変わらぬ愛、そしてここで出会えたアミさん達の優しさや愛を感じて ジミンやバンタンのお陰でいい人生を歩んでるなってお写真を見ながらいつも思う。ジミンを好きになってよかった。 D-493 https://t.co/TpLjTtVmnJ,1754033145727651899,https://pbs.twimg.com/media/GFeT2V4bMAAlhuM.jpg,,ja,,0,0,13,https://x.com/moon202030151/status/1754033145727651899,1427425555004092446,moon202030151
1754288582259511334,Sun Feb 04 23:39:25 +0000 2024,310,イルコンのステージを初めて見て、アミとの距離を 「ちょっと遠いな 」 って思うユンギの中のアミとの距離感コレぐらいでいいってこと #イルコンももっと色々緩和してくれ運営 https://t.co/uglrI3hCGD,1754288582259511334,https://pbs.twimg.com/media/GFh8KofaYAAVdLN.jpg,,ja,,0,9,5,https://x.com/conamimama/status/1754288582259511334,189436424,conamimama
1754143970333254086,Sun Feb 04 14:04:47 +0000 2024,1142,おいしい時、眉間に皺寄せるジミンちゃんが全宇宙で1番かわいい トング持ちながら食べてるところも全宇宙で1番かわいい https://t.co/7RyI7YlJ50,1754143970333254086,,,ja,J-ARMY-Tokyo,1,3,34,https://x.com/pom1365244/status/1754143970333254086,1403015944859906048,pom1365244
1754099978702918119,Sun Feb 04 11:09:59 +0000 2024,214,Yang mau official merchandise #AMIN dari @UbahBareng silakan meluncur ke Toped https://t.co/FnAAnttz3C,1754099978702918119,,,in,Jakarta - Palembang.,7,9,44,https://x.com/imanlagi/status/1754099978702918119,56391072,imanlagi
1754112763268681867,Sun Feb 04 12:00:47 +0000 2024,1357,ダブルアンコのIWTLって、嫌なこととか疲れとかモヤモヤしてることとか全て吹っ飛ぶぐらいこっち側も全力になれるから好き https://t.co/JgEyf4x0gW,1754112763268681867,https://pbs.twimg.com/amplify_video_thumb/1754064786911023104/img/igkEdRUl1UlPtznQ.jpg,,ja,🐶”埼玉のみなさん！大人になりましたっ！”,4,0,64,https://x.com/treasure_0914/status/1754112763268681867,1573318068260179968,treasure_0914
1753997526829813831,Sun Feb 04 04:22:52 +0000 2024,318,みんなわちゃわちゃわしてる中 ひとり様子が ひとりで暇なのが耐えられない 可愛いジミンちゃん 2024.2.4 D-493 #WeLoveYouJimin #Jimin https://t.co/r156DwN5f0,1753997526829813831,https://pbs.twimg.com/ext_tw_video_thumb/1753997499344556032/pu/img/FQRMibDzIXF0Ylgo.jpg,,ja,じみんのぽっけ,0,1,12,https://x.com/shizunosukeee/status/1753997526829813831,234376706,shizunosukeee
1754082988852404382,Sun Feb 04 10:02:28 +0000 2024,841,ブライダル関係のお仕事してる中で、ここ最近BGMでINIちゃんの曲使う人増えてるなって思ってたんだけど今日何曲もINIちゃんの曲でほんとに心底嬉しかった！ MomentとかWe areとかブライダルにもすごい合う曲で色んな人が使うようになるといいな！！ってなった #INI @official__INI #INI_MATCH_UP,1754082988852404382,,,ja,,2,2,211,https://x.com/minitajimini/status/1754082988852404382,1460577031134248962,minitajimini
1754135643683446788,Sun Feb 04 13:31:42 +0000 2024,259,繰り上がり来ないかな 第一志望以外は全部なのに どうして一回しか受験出来ない学校を第一志望にしてしまったんだろ未練がすごすぎる,1754135643683446788,,,ja,,0,1,0,https://x.com/N202309/status/1754135643683446788,1589802193216946176,N202309
1753967695845077224,Sun Feb 04 02:24:20 +0000 2024,219,素敵なジンくん、今日も元気かな 2月のジンくんはバレンタインかな？ 貴方が活動していてもいなくても、私達は何も変わらず毎日ジンくんの顔を見てジンくんの話をしています。 バンタンとアミには軍白期なし！ And I love you〜 #weloveyoujin https://t.co/F4Mfdlfr1T,1753967695845077224,https://pbs.twimg.com/media/GFdYUk8aIAAuSM1.jpg,,ja,,0,5,5,https://x.com/Seokjin_RJ_jun/status/1753967695845077224,1512760004734259204,Seokjin_RJ_jun
1754149264056615226,Sun Feb 04 14:25:49 +0000 2024,852,INIがタメ口で話してるのなんで好きなんだろうって考えてたんだけど、私の中でINIって「新しい時代の新しい形の家族」のイメージに近いのかも。年齢も出身も国籍も好きなことも性格も11人バラバラで、だけどそれぞれが対一人の人間として対等にお互いを尊重し合って寄り集まってる感じが,1754149264056615226,,,ja,フェン西は、終わらない,1,2,18,https://x.com/ebisan_INI/status/1754149264056615226,1485435227975479300,ebisan_INI
1753943542463095252,Sun Feb 04 00:48:21 +0000 2024,196,お待たせしておりました、ルノワール「桃」ですが、本日2/4（日）19:00からminneにて販売致します。 minneではクーポンが出ております。事前に取得するタイプになりますのでご注意ください。 合言葉は「minne0204」です。 #美術館なアクセサリー https://t.co/nTb2QMUXi9 https://t.co/Jxpvm0Nevl,1753943542463095252,https://pbs.twimg.com/media/GFdCWuzaEAEJliV.jpg,,ja,"Tokyo,Japan",0,0,23,https://x.com/from_hemisphere/status/1753943542463095252,1123577634,from_hemisphere
1753978242422472727,Sun Feb 04 03:06:14 +0000 2024,498,昨夜は恵方巻き食べましたん。 コンビニさんの恵方巻きがとても美味しくて幸せでしたん(⸝⸝⸝´༥`⸝⸝⸝) 今日の全ての皆さまが小さくても大きくても心が幸せであります様に〜,1753978242422472727,,,ja,,0,8,24,https://x.com/oranje_omi/status/1753978242422472727,2401223274,oranje_omi
1754190335297667148,Sun Feb 04 17:09:01 +0000 2024,457,｡｡｡boğa aslan akrep kova｡｡ (güneş ay yükselen//haftalık okuma) Belirsiz olan bir konu hakkında tesadüfen öğreneceğiniz bir şeyle netlik kazanmak. Duygusal konularda ilerleme pozitif hissetmek Öz farkındalıkla ilerlemek. Geriye bakmanın fayda sağlamadığını,1754190335297667148,,,tr,tarot | reiki | pandül | laro,0,7,18,https://x.com/MeditasyonOmina/status/1754190335297667148,1461298363215847435,MeditasyonOmina
1753951522097160516,Sun Feb 04 01:20:04 +0000 2024,264,[] 立ってますよね 純粋な #MINNIE の質問にカッとなった 'ポケット男' イ・スグンㅋㅋ #여자아이들 #GIDLE (出典 : #아는형님 | NAVER TV),1753951522097160516,,,ja,,0,0,22,https://x.com/G_I_DLE_JP/status/1753951522097160516,994140173116952576,G_I_DLE_JP
1754138877982621936,Sun Feb 04 13:44:33 +0000 2024,211,勢いでお部屋のお片付けをしたら、出してなかった提出物が発見されましたฅ(º◇º ฅ) ՞՞すみません。もう少しお時間ください(*&gt;ㅅ&lt;)󾭛,1754138877982621936,,,ja,,0,5,8,https://x.com/oranje_omi/status/1754138877982621936,2401223274,oranje_omi
1754203528082395534,Sun Feb 04 18:01:27 +0000 2024,492,｡｡koç yengeç terazi oğlak｡｡ (güneş ay yükselen//haftalık okuma) Uzun zamandır beklediğiniz bir özürün gelmesi. Ex partnerden mesaj veya adım almak. Yeni arkadaşlık ilişkileri toksik kişilerde uzaklaşmak. Artık geçmişteki kayıplara odaklanmaktan çıkmanız,1754203528082395534,,,tr,tarot | reiki | pandül | laro,0,17,25,https://x.com/MeditasyonOmina/status/1754203528082395534,1461298363215847435,MeditasyonOmina
1754072345051078809,Sun Feb 04 09:20:10 +0000 2024,606,ありがたきジミニのポカイベント Production Diary ついに届きました️‍️‍ 世界で200人って どんだけ分の運使ったんでしょうか 恐ろしくて素手でさわれません これから家宝として大切に大切に 保管して眺めさせて頂きます 3枚とも全部違って全部いいㅠㅠㅠㅠ https://t.co/RKOltpC0vk,1754072345051078809,https://pbs.twimg.com/media/GFe3UJcaAAAd2gO.jpg,,ja,,0,26,8,https://x.com/1013may5/status/1754072345051078809,1271086372833554433,1013may5
1754163875598278876,Sun Feb 04 15:23:53 +0000 2024,227,ミンジュさん誕生日おめでとうございます。 かつてのキムキムズ推しとして、貴方を直接観た日からもう5年経ったことに時の流れの早さを感じてます。 本当に貴方が恋しいです。 是非とも日本のファンクラブ開設及びファンミ開催をお願い致します。 #AnywhereWithMinju #우리의행복_민주야_생일축하해 https://t.co/Wc2hVZ6g8q,1754163875598278876,https://pbs.twimg.com/media/GFgKvy6akAABlFi.jpg,,ja,日本,0,1,9,https://x.com/nacchi_wizone/status/1754163875598278876,1163648439843868672,nacchi_wizone
1753990504499540012,Sun Feb 04 03:54:58 +0000 2024,270,INIを好きになったきっかけは、2022年8月に放送された「ラヴィット」 です！ 当時、迅君の髪が長かった為、「この綺麗な女性は誰だ！？亅と女性と勘違い。 調べたらまさかの男性。 気になって色々調べるうちに気がついたらINIの沼にハマってました 迅くん美しすぎてありがとう️ #INIのぜんぶ,1753990504499540012,,,ja,MJパリピ王国,0,0,20,https://x.com/namu_ini_11/status/1753990504499540012,1456109931329773573,namu_ini_11
1754079296656998689,Sun Feb 04 09:47:48 +0000 2024,307,240202 IVE 福岡　全員サイン会 Fukuoka fan signing event Liz「ねこちゃん まほう(고양이의 마법)」 #IVE #아이브 #SHOW_WHAT_I_HAVE #LIZ #リズ #리즈　#IVEサイン会 ※画質が悪かったため再掲 https://t.co/Wv07RAYslb,1754079296656998689,https://pbs.twimg.com/amplify_video_thumb/1754079241023770624/img/cXANA3bvb3wkui_P.jpg,,ja,,1,0,52,https://x.com/__Minimam/status/1754079296656998689,1694045883132952579,__Minimam
1754112679642538004,Sun Feb 04 12:00:27 +0000 2024,645,名古屋の皆さんこの2日間本当にありがとうございました‍️ 一番大切なのは幸せですね https://t.co/W9xtXOAlrG,1754112679642538004,https://pbs.twimg.com/media/GFfbstcasAAFQSk.jpg,,ja,,2,5,56,https://x.com/btsforever1207/status/1754112679642538004,775756236037828608,btsforever1207
