conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1734566375858078194,Tue Dec 12 15:51:03 +0000 2023,327,@kikysaputrii Gue setuju bgt pak prabowo memang emosian sesaat tapi beliau paling legowo dan negarawan klo beliau menang gue yakin lawan beliau di pilpres bakal dirangkul sama beliau ,1734601767965581425,,kikysaputrii,in,Jakarta Capital Region,0,7,20,https://x.com/DanuBartowski/status/1734601767965581425,77355809,DanuBartowski
1734375940543975729,Tue Dec 12 00:53:42 +0000 2023,173,Netizen Gempar Akun @PartaiSocmed Ternyata Pernah Menyerukan #TangkapPRABOWO Partai Sosmed : Manusia Ini (Prabowo) Kurang Ajar pengacau dan tidak bisa diberi hati Musuh Demokrasi! #TangkapPRABOWO https://t.co/4iJxBWReLL,1734375940543975729,https://pbs.twimg.com/media/GBG9IpNagAAIHAX.png,,in,"Bima Sakti, Bumi, Indonesia",0,13,103,https://x.com/abu_waras/status/1734375940543975729,2905814730,abu_waras
1734598468071805117,Tue Dec 12 15:37:56 +0000 2023,1448, PAK PRABOWO TIDAK TAHAN MENJADI OPOSISI . Kalimat ini gua yakin bikin PRABOWO ga bisa tidur narasi mengabdi untuk masyarakat yang dibangun selama ini Hancur seketika dalam hitungan Menit ..... #DebatCapres2023,1734598468071805117,,,in,"Klaten, Jawa Tengah",3,39,244,https://x.com/Catatan_ali7/status/1734598468071805117,1133311906976952320,Catatan_ali7
1734577594958586251,Tue Dec 12 14:15:00 +0000 2023,3160,Telak !!! Anies bongkar siapa aslinya prabowo jgn dipisah. Prabowo tidak tahan jadi oposisi ingin berkuasa semua cuma demi bisnisnya. Untuk pendukungnya yg dulu ditinggalin sdh tau kan alasan pak prabowo gabung ke pemerintahan Jokowi semua demi bisnis. #DebatCapres https://t.co/ajNWULGLde,1734577594958586251,https://pbs.twimg.com/ext_tw_video_thumb/1734577546363293697/pu/img/2c9uEHNBjSvAXn6L.jpg,,in,"Kalimantan Timur, Indonesia",94,314,872,https://x.com/ch_chotimah2/status/1734577594958586251,154435354,ch_chotimah2
1734558699329380676,Tue Dec 12 12:59:55 +0000 2023,4104,Pembukaan debat Anies dan Ganjar seret2 nama orang lain sementara Prabowo fokus bicara tentang program,1734558699329380676,,,in,Indonesia,353,2105,486,https://x.com/PartaiSocmed/status/1734558699329380676,869327120,PartaiSocmed
1734722948794368062,Tue Dec 12 23:52:35 +0000 2023,0,pak ganjar : apa komentar pak prabowo terhadap putusan mk yg melahirkan mkmk ? .... mas ganjar rakyat kita liat rakyat kita pandai rakyat kita tau yaa KITA TAU LAH BAGAIMANA PROSESNYA tau apanya pakkk wkwkwkwk,1734722948794368062,,,in,"Palembang, Sumatera Selatan",0,0,0,https://x.com/fasaw_dzikri93/status/1734722948794368062,1231683423233695745,fasaw_dzikri93
1734611732499513701,Tue Dec 12 16:30:39 +0000 2023,3361,Prabowo Langsung Meninggalkan Gedung KPU Usai Debat Pilpres Tanpa Berkomentar https://t.co/X63Y5AkSwl,1734611732499513701,,,in,Indonesia,276,1290,556,https://x.com/KompasTV/status/1734611732499513701,71436318,KompasTV
1734721483182883062,Tue Dec 12 23:46:45 +0000 2023,76,Nonton debat capres jam 4 pagi like it s sports program. - Pertanyaannya gatau knp topical dan pas bgt buat tiap kandidat - Hotline Paris wkwkwk - Prabowo is the kind of leader who gaslight people mas anieeeees - Prabowo lebih kayak jubir/campaign mgr Jokowi drpd capres ,1734721483182883062,,,in,,0,1,11,https://x.com/marissaputri/status/1734721483182883062,29653179,marissaputri
1734723073344151593,Tue Dec 12 23:53:04 +0000 2023,6,Tenang pak @prabowo jangan marah2 kami sekeluarga fix ga akan pilih capres tukang marah2 https://t.co/MOzhGFmFnE,1734723073344151593,https://pbs.twimg.com/media/GBL5cHJaYAA1_nj.jpg,,in,,0,1,0,https://x.com/SyabillalS/status/1734723073344151593,1329286049030307843,SyabillalS
1734722829910962549,Tue Dec 12 23:52:06 +0000 2023,2,Andaikan Debat Capres-Cawapres semalam memakai podium untuk pesertanya mungkin sudah hancur di gebrak Pak Prabowo... Bukan begitu Min @Gerindra ... https://t.co/6sGNXQ1Y43,1734722829910962549,https://pbs.twimg.com/media/GBL5OEFaQAA-M36.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/ZainalAbdiA/status/1734722829910962549,1683556823117463553,ZainalAbdiA
1734572974257168520,Tue Dec 12 13:56:38 +0000 2023,7635,Prabowo: mas Ganjar kita taulah gimana prosesnya (MK)... Yang intervensi siapaaaa yang intervensi siapa... Ga abis pikir gue adegan ini ,1734572974257168520,,,in,Jakarta - Palembang.,229,265,1622,https://x.com/imanlagi/status/1734572974257168520,56391072,imanlagi
1734703951407128685,Tue Dec 12 22:37:05 +0000 2023,267,Prabowo Bicara sesuai Fakta tidak mengada-ada dan juga tidak berlebihan. All in prabowo ️ https://t.co/1ualVP9nYl,1734703951407128685,https://pbs.twimg.com/ext_tw_video_thumb/1734703874404188160/pu/img/edXhYEoouL5NC-TS.jpg,,in,Dihati mu 💙,24,321,41,https://x.com/ajengcute16__/status/1734703951407128685,1258626853541052421,ajengcute16__
1734721053044461811,Tue Dec 12 23:45:03 +0000 2023,1,mau dukung anies kek prabowo kek ganjar kek yg kalah ttp mu,1734721053044461811,,,in,,0,1,0,https://x.com/AbangmuSayang/status/1734721053044461811,1219241018001743873,AbangmuSayang
1734723387552063592,Tue Dec 12 23:54:19 +0000 2023,0,Prabowo aneh banget makin tua ,1734723387552063592,,,in,,0,0,0,https://x.com/cheetoskeju1/status/1734723387552063592,1432212810751090690,cheetoskeju1
1734373596041195595,Tue Dec 12 00:44:23 +0000 2023,272,Jokowi ingatkan publik bahwa praboro pelanggar HAM https://t.co/zoKmAPOxWF,1734373596041195595,https://pbs.twimg.com/ext_tw_video_thumb/1734373535416717312/pu/img/zlk2MGfap9Ej3aTY.jpg,,in,,10,18,138,https://x.com/MurtadhaOne1/status/1734373596041195595,1178950184601935873,MurtadhaOne1
1734587432803430621,Tue Dec 12 14:54:05 +0000 2023,436, tidak semua orang tahan untuk menjadi oposisi Prabowo tidak tahan terhadap oposisi beliau menyampaikan di luar kekuasaan tidak bisa berbisnis kekuasaan lebih dari sekadar bisnis tapi kehormatan untuk menjalankan kedaulatan rakyat tegas Anies. https://t.co/ErQ22IzoQt,1734587432803430621,,,in,Indonesia,5,20,161,https://x.com/geloraco/status/1734587432803430621,3319260420,geloraco
1734724367899337130,Tue Dec 12 23:58:13 +0000 2023,0,1. Anies - Muhaimin 2. Prabowo - Gibran 3. Ganjar - Mahfud 4. Manchester - United (El Juru Kunci),1734724367899337130,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/hiyahiyadi/status/1734724367899337130,1318573679228248067,hiyahiyadi
1734721483182883062,Tue Dec 12 23:59:49 +0000 2023,9,- ini temanya hukum ham politik gitu gak sih knp tiba-tiba jadi nanya polusi sama lapangan kerja ya. Tim Prabowo ada persiapan debat gak sih apa gak peduli? - ugh ok Prabowo is such a boomer who doesn t even bother to intellectually responded back to a very logical argument,1734724771592777949,,marissaputri,in,,0,1,2,https://x.com/marissaputri/status/1734724771592777949,29653179,marissaputri
1734724744031940633,Tue Dec 12 23:59:43 +0000 2023,0,Debat semalem rasanya seperti pak prabowo lagi ngumpulin ide dari 2 capres lain wkwkwk,1734724744031940633,,,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/diptawilly/status/1734724744031940633,1074117093170139137,diptawilly
1734723525255291342,Tue Dec 12 23:54:52 +0000 2023,0,Temen w ada yg idupnya kasian banget udah mah dukung persib pas pilpres dukungnya malah prabowo ckck,1734723525255291342,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/ifanspiderman/status/1734723525255291342,743513710031831040,ifanspiderman
1734695898406670458,Tue Dec 12 23:46:27 +0000 2023,1,@tijabar @msaid_didu @prabowo Emang boleh se Emosi itu,1734721404497748174,,tijabar,in,Pinggiran Betawi - Kegusur,0,0,0,https://x.com/NcangBeni/status/1734721404497748174,1112249626726293504,NcangBeni
1734561335495536888,Tue Dec 12 13:10:23 +0000 2023,365,HAHAHAHAHAHAHAHA ON POINT BANGET JAWABAN PAK PRABOWO! Nggak segampang itu Pak Anieeeessss.. (kata-kata aja emang gampang). Kakakak,1734561335495536888,,,in,,27,101,77,https://x.com/BeliKoinId/status/1734561335495536888,54741308,BeliKoinId
1734724508077203770,Tue Dec 12 23:58:47 +0000 2023,0,Debat Capres... Anis.....Mantan Gubernur... Prabowo...Menhakam Aktif Ganjar.... Gubernur Jateng..Aktif.. Konstitusi bisa berubah....sesuai Kepentingan....Tahu sama Tahu...Kita Bukan Anak anak ...katanya ....,1734724508077203770,,,in,,0,0,0,https://x.com/BangJal887766/status/1734724508077203770,1546737599997710338,BangJal887766
1734600429164810285,Tue Dec 12 15:45:44 +0000 2023,299,Katanya malam ini Prabowo emosian ya ? Well saya justru melihat perubahan yg sangat besar dibandingkan dia 5 tahun lalu. Bukanlah sesuatu yg mudah Ketika dia diserang 2 belah pihak tapi dia masih bsa tenang ber-argumen. Lihat perubahannya ke arah yg jauh lebih baik.,1734600429164810285,,,in,,26,141,64,https://x.com/AndrewsTjan/status/1734600429164810285,1176673445263765504,AndrewsTjan
1734722472380101104,Tue Dec 12 23:50:41 +0000 2023,0,Semalem gamau nonton debat krn gakuat kasian liat prabowo marah2 :(,1734722472380101104,,,in,,0,0,0,https://x.com/bukansiapa_syp/status/1734722472380101104,3693420134,bukansiapa_syp
1734572839855071412,Tue Dec 12 13:56:06 +0000 2023,1364,Prabowo: Mas Anies mas Anies Saya berpendapat mas Anies agak berlebihan. Mas Anies mengeluh demokrasi ini dan itu mas Anies dipilih jadi Gubernur DKI menghadapi pemerintah yang berkuasa. Saya yang mengusung bapak. Kalau demokrasi kita tidak berjalan tidak mungkin Anda jadi,1734572839855071412,,,in,Jakarta,83,494,196,https://x.com/kompascom/status/1734572839855071412,23343960,kompascom
1734724003829539227,Tue Dec 12 23:56:46 +0000 2023,0,Setelah #DebatCapres semalem Pak Anies broww jago banget cok public speaking nyaa bahkan nih ye kayanya dia pesen pecel lele ae bahasanya rapih ramah sopan. Telak sih Pak Prabowo singkat beut jawaban kaya template JJ tiktok capcut. Debat terseru kayanya baru taun ini sih.,1734724003829539227,,,in,"Bandung, Indonesia",0,0,0,https://x.com/bapakaukin/status/1734724003829539227,893743744570114048,bapakaukin
1734723589839208646,Tue Dec 12 23:55:08 +0000 2023,0,Debat Capres Prabowo Mengaku Siap Pertaruhkan Nyawa Untuk Bela Demokrasi Hukum dan Hak Asasi Manusia https://t.co/XQJ6BcTZCv,1734723589839208646,,,in,,0,0,0,https://x.com/BoltimNews/status/1734723589839208646,1630595491502379013,BoltimNews
1734588305801699391,Tue Dec 12 14:57:33 +0000 2023,220,Ekspresi Prabowo saat Anies Bilang 'Prabowo Tidak Tahan Jadi Oposisi' https://t.co/Z9PRgBSiGm,1734588305801699391,,,in,,8,40,48,https://x.com/kumparan/status/1734588305801699391,759692754985242625,kumparan
1734721809453592888,Tue Dec 12 23:48:03 +0000 2023,622,TKN Klaim Prabowo Menang Debat Pertama Capres Pede Elektabilitas Naik https://t.co/o9pnZ7mx4I,1734721809453592888,,,in,,114,740,55,https://x.com/CNNIndonesia/status/1734721809453592888,17128975,CNNIndonesia
1734724657650221438,Tue Dec 12 23:59:22 +0000 2023,0,Anies Cecar Prabowo Soal Putusan MK | Harian Momentum https://t.co/t1Viu3FZbQ,1734724657650221438,,,in,,0,0,1,https://x.com/Nizarkuntara/status/1734724657650221438,1892853804,Nizarkuntara
1734723079593677216,Tue Dec 12 23:53:06 +0000 2023,0,Tak Mau Diadu Domba Ini Alasan Prabowo Gabung Dengan Pak ... - Jurnal Patroli News https://t.co/TrIHo1Zemy,1734723079593677216,,,in,Earth,0,0,4,https://x.com/gabrielamatut2/status/1734723079593677216,2855367310,gabrielamatut2
